GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,24.59,24.58715,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,24.26,24.26398,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,24.01,24.00857,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,23.92,23.92369,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,23.55,23.54754,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,23.47,23.47357,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,23.22,23.22016,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,22.74,22.74357,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,22.39,22.39341,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,22.22,22.21781,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,21.97,21.97115,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,21.93,21.92676,,,,,
WHS7_139,Out-of-pocket expenditure as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=107,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,21.37,21.36531,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,13.09,13.08665,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,13.04,13.04410,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,12.96,12.96264,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,12.99,12.98734,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,12.99,12.99005,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,13.07,13.06984,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,13.73,13.72876,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,14.55,14.54941,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,15.06,15.05870,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,15.14,15.13566,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,15.15,15.15399,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,15.27,15.27004,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,15.57,15.56604,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,16.02,16.02261,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,17.00,16.99914,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,17.02,17.01676,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,17.06,17.05713,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,17.02,17.01736,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,16.90,16.89772,,,,,
WHS7_143,Total expenditure on health as a percentage of gross domestic product,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=122,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,17.14,17.14075,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,54.84,54.84347,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,54.84,54.83571,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,55.02,55.01881,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,56.29,56.29074,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,56.78,56.78474,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,56.74,56.74414,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,55.76,55.75641,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,55.85,55.84740,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,56.05,56.04622,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,55.75,55.74627,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,55.64,55.63798,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,54.93,54.92788,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,54.93,54.92522,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,54.02,54.01575,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,52.85,52.85321,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,52.52,52.51866,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,52.66,52.66422,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,52.74,52.74024,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,52.39,52.38999,,,,,
WHS7_147,Private expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=119,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,51.70,51.70272,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,45.16,45.15653,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,45.16,45.16429,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,44.98,44.98119,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,43.71,43.70926,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,43.22,43.21526,,,,,
WHS7_149,General government expenditure on health as a percentage of total expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=92,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_HI,High-income,,USA,United States of America,,,,,43.26,43.25586,,,,,
